fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness,putout_time_num,region,cause_category,Vegetation_group,mid50_hi
CREAM CAN,12,C,Lightning,42.9308,-113.4078,ID,7/29/2010,8/2/2010,Jul,7/29/2010 13:00,8/2/2010 13:00,4 days 00:00:00.000000000,6/29/2010,2010,Jun,725867,52209.52155,24133,2005,2020,4,1,725867-24133-2010.gz,20.53945578,21.28756757,21.31404494,22.08348624,3.176734694,2.870810811,3.079213483,2.980733945,45.44959128,45.14594595,48.56179775,58.79816514,1,1,1,1,0.42657956564407407,4,West,Natural,Grassland,1
ROSCOMMON       0002,6.5,B,Miscellaneous,44.45579,-84.7711,MI,5/10/2014,5/10/2014,May,5/10/2014 11:50,NA,0 days 00:00:00.000000000,4/10/2014,2014,Apr,726380,13247.63919,94814,2006,2020,15,0.1,726380-94814-2014.gz,6.65996732,7.915408805,8.943382352999999,0,4.035197368,4.135238095,3.794360902,0,74.97135417,77.98032787,78.02661597,0,1,1,1,0,0.15437919920766308,0,Midwest,Other/Unknown,Forest,1
JOHNSON,60,C,Miscellaneous,48.9417,-99.8429,ND,4/22/2002,4/22/2002,Apr,4/22/2002 15:15,4/22/2002 18:15,0 days 00:00:00.000000000,3/23/2002,2002,Mar,727675,125383.5402,99999,1936,2020,15,1,727675-99999-2002.gz,1.829749104,5.598591549,5.821192053,0,6.14874552,5.105633803,5.8715231789999995,0,73.99318182,69.94954128,68.1023622,0,1,1,1,0,0.29285167753135655,0,Midwest,Other/Unknown,Forest,1
NA,30,C,Missing/Undefined,42.2288602,-96.0210474,IA,5/3/2009,5/3/2009,May,5/3/2009 16:41,NA,0 days 00:00:00.000000000,4/3/2009,2009,Apr,725527,53026.12644,99999,2006,2020,9,1,725527-94978-2009.gz,10.18530806,12.67551867,11.83229572,0,5.166508314,5.058004158,4.377821012,0,65.50477327,69.19791667,77.1640625,0,1,1,1,0,0.25845376470685255,0,Midwest,Other/Unknown,Tundra/Barren,1
NA,2.5,B,Lightning,43.35166667,-122.135,OR,9/2/1992,9/3/1992,Sep,9/2/1992 15:17,9/3/1992 9:30,1 days 00:00:00.000000000,8/3/1992,1992,Aug,726904,99789.4183,24231,1988,2020,9,0.1,726904-24231-1992.gz,23.22315436,21.98428571,22.00327869,23.16153846,2.020538721,2.214388489,2.016666667,1.7923076919999998,47.50505051,45.48201439,43.58333333,52.38461538,0,0,0,0,0.5149249900481931,1,West,Natural,Tundra/Barren,0
CENTER,10,C,Arson,39.690789,-121.477819,CA,4/15/1999,4/15/1999,Apr,4/15/1999 15:37,4/15/1999 17:15,0 days 00:00:00.000000000,3/16/1999,1999,Mar,724837,62047.77873,99999,1988,2003,0,1,724837-93216-1999.gz,11.56140351,10.8226601,12.04210526,0,3.600250627,4.550738916,4.316315789,0,69.40893471,65.30902778,70.56390977,0,1,1,1,0,0.5096205390745252,0,West,Arson,Tundra/Barren,1
NA,3,B,Arson,34.64993653,-88.9048686,MS,4/29/1994,4/29/1994,Apr,4/29/1994 15:45,4/29/1994 16:30,0 days 00:00:00.000000000,3/30/1994,1994,Mar,723340,108731.8836,13893,1942,2020,16,0.1,723340-13893-1994.gz,18.40486111,21.87972222,22.40357143,0,4.024444443999999,4.048888889,4.6101190480000005,0,58.92916667,57.03888889,64.76785714,0,0,0,0,0,0.19639643184047673,0,South,Arson,Forest,0
6227,5,B,Powerline,33.47513333,-94.38215,TX,11/28/2014,11/28/2014,Nov,11/28/2014 17:44,11/28/2014 20:06,0 days 00:00:00.000000000,10/29/2014,2014,Oct,743312,63449.5591,99999,2006,2020,16,0.1,743312-53925-2014.gz,7.196630094,5.532347505,9.312099644,0,1.489568627,2.151386322,2.103914591,0,78.90366492,77.37525773,81.02469136,0,1,1,1,0,0.24771570761144357,0,South,Infrastructure,Forest,0
FY2013-HANCOCK-017,28.6,C,Debris Burning,33.19972222,-83.08981389,GA,11/5/2012,11/5/2012,Nov,11/5/2012 10:30,11/5/2012 12:54,0 days 00:00:00.000000000,10/6/2012,2012,Oct,720348,14984.67605,63886,2006,2020,16,1,720348-63886-2012.gz,17.54112983,16.22622623,13.77969762,0,1.203914767,1.584884885,2.413822894,0,59.94500335,55.67091837,48.47826087,0,0,0,0,0,0.1448344988725958,0,South,Debris Burning,Forest,1
SCOTT HALL,1.5,B,Debris Burning,36.3653,-84.930717,TN,4/3/2011,4/4/2011,Apr,4/3/2011 13:45,4/4/2011 15:00,1 days 00:00:00.000000000,3/4/2011,2011,Mar,999999,43094.73009,63855,2009,2014,0,0.1,999999-94060-2011.gz,-5.8229593610000006,-2.677767485,-1.191360477,1.264930556,3.410694444,4.148888889,3.3934523810000004,5.516666667000001,0,0,0,0,0,0,0,0,0.15933523871079935,1,South,Debris Burning,Tundra/Barren,0
NOR-20150207-005,30,C,Miscellaneous,34.758984999999996,-88.024321,AL,2/7/2015,2/7/2015,Feb,NA,NA,0 days 00:00:00.000000000,1/8/2015,2015,Jan,723235,38887.75056,13896,1978,2020,16,1,723235-13896-2015.gz,4.2021077280000005,4.854669704,4.038341969,0,2.761547479,3.397494305,3.050259067,0,64.75029308,65.60136674,59.97927461,0,1,1,1,0,0.1882985624764499,0,South,Other/Unknown,Forest,1
NA,5.62,B,Arson,34.275999999999996,-85.3989,GA,5/14/1992,5/14/1992,May,5/14/1992 14:00,5/14/1992 16:25,0 days 00:00:00.000000000,4/14/1992,1992,Apr,723200,22869.12198,99999,1990,2020,16,0.1,723200-93801-1992.gz,17.18529412,16.99935065,17.60327869,0,2.193137255,2.071103896,1.897540984,0,58.73692809999999,58.28571429,62.30327869,0,0,0,0,0,0.16483010447098456,0,South,Arson,Forest,1
NA,2,B,Arson,34.821670000000005,-95.204,OK,2/17/2014,2/17/2014,Feb,2/17/2014 15:00,2/17/2014 16:35,0 days 00:00:00.000000000,1/18/2014,2014,Jan,723566,53372.17654,93950,1947,2020,16,0.1,723566-93950-2014.gz,0.8335476959999999,-0.408529946,3.839344262,0,3.723927039,3.390381125,3.446448087,0,63.82814178,73.87090909,61.76502732,0,1,1,0,0,0.25451063231249416,0,South,Arson,Forest,0
NA,15,C,Arson,30.57370464,-88.50777763,MS,1/7/1996,1/7/1996,Jan,1/7/1996 16:35,1/7/1996 21:00,0 days 00:00:00.000000000,12/8/1995,1995,Dec,722230,28114.05102,13894,1990,2020,12,1,722230-13894-1995.gz,8.512847222000001,4.051162791,12.54782609,0,3.553645833,2.8767441860000003,2.9347826089999995,0,70.63216266,68.09708738,84.13333333,0,1,0,0,0,0.19565438124411735,0,South,Arson,Shrubland,1
FY2014-TATTNALL-004,2,B,Debris Burning,32.17527778,-82.08611111,GA,10/29/2013,10/29/2013,Oct,10/29/2013 19:47,10/29/2013 21:29,0 days 00:00:00.000000000,9/29/2013,2013,Sep,722691,20562.88134,366,1942,2020,12,0.1,722691-00366-2013.gz,18.79677257,17.59459459,13.96819085,0,0.917498739,0.984902144,0.833200795,0,58.43682907,67.92673993,58.28947368,0,0,0,0,0,0.13661003993092602,0,South,Debris Burning,Shrubland,0
COYOTE,55,C,Lightning,35.1944,-114.1167,AZ,6/30/2013,7/1/2013,Jun,6/30/2013 23:40,7/1/2013 13:00,1 days 00:00:00.000000000,5/31/2013,2013,May,723788,40503.31966,53135,2006,2020,15,1,723788-53135-2013.gz,34.24542468,33.9588785,35.33939394,40.61111111,3.681557954,3.60953271,3.451313131,2.701388889,11.13420929,11.19719626,14.43636364,14.45833333,0,0,0,0,0.437398489707681,1,West,Natural,Forest,1
OLD SUGARLIMB RD,5,B,Arson,35.7737,-84.32175,TN,3/3/2007,3/3/2007,Mar,3/3/2007 16:00,NA,0 days 00:00:00.000000000,2/1/2007,2007,Feb,724270,28604.41653,99999,1945,2020,15,0.1,724270-99999-2007.gz,3.4422632789999996,6.347727272999999,9.169902913,0,1.793764434,2.013409091,1.869902913,0,58.30243902,60.27764128,58.92571429,0,1,1,1,0,0.15421119050747478,0,South,Arson,Forest,0
PYBURN LN,5,B,Debris Burning,36.3929,-82.73035,TN,2/21/2009,2/21/2009,Feb,2/21/2009 15:42,2/21/2009 16:00,0 days 00:00:00.000000000,1/22/2009,2009,Jan,723183,30583.34507,13877,2006,2020,0,0.1,723183-13877-2009.gz,2.519577308,5.621921182,3.044670051,0,2.405561735,2.357389163,2.259390863,0,69.40417690000001,64.49865952,65.21787709,0,1,1,1,0,0.13961208515484014,0,South,Debris Burning,Tundra/Barren,0
NA,6,B,Debris Burning,36.0747,-94.96952,OK,1/20/2014,1/20/2014,Jan,1/20/2014 15:52,1/20/2014 17:10,0 days 00:00:00.000000000,12/21/2013,2013,Dec,722199,15961.24685,99999,2006,2020,0,0.1,722199-53956-2013.gz,-0.653164557,0,0,0,1.7984810130000002,0,0,0,77.84812287,0,0,0,0,0,0,0,0.25155652862627176,0,South,Debris Burning,Tundra/Barren,1
STRONG,2,B,Miscellaneous,33.74333333,-116.70194440000002,CA,8/5/2013,8/5/2013,Aug,8/5/2013 12:15,8/5/2013 12:32,0 days 00:00:00.000000000,7/6/2013,2013,Jul,722860,53630.7905,99999,2006,2017,16,0.1,722860-23119-2013.gz,23.58918239,22.21041162,20.30612245,0,2.665786164,2.684261501,2.550510204,0,55.93635078,62.41297935,63.11851852,0,1,1,0,0,0.4643304386899063,0,West,Other/Unknown,Forest,0
NA,2,B,Missing/Undefined,33.49166667,-80.84166667,SC,2/10/1996,2/10/1996,Feb,NA,2/10/1996 11:42,0 days 00:00:00.000000000,1/11/1996,1996,Jan,723105,47769.39123,99999,1942,2020,16,0.1,723105-93833-1996.gz,7.409375,7.04600939,5.062626263,0,3.36171875,3.226760563,3.3212121210000003,0,64.56728232,64.02347418,57.31313131,0,1,1,1,0,0.1246464868200794,0,South,Other/Unknown,Forest,0
THOMPSON CREEK,11,C,Children,42.24983,-123.17396,OR,8/13/2001,8/14/2001,Aug,NA,NA,1 days 00:00:00.000000000,7/14/2001,2001,Jul,725970,28844.192069999997,24225,1977,2020,9,1,725970-24225-2001.gz,22.73577332,23.52162791,27.1253886,26.05925926,2.5743811880000003,2.496323529,2.108152174,1.928,45.80074257,46.31862745,39.3423913,42.92,1,1,0,0,0.5260239441810941,1,West,Recreational,Tundra/Barren,1
NA,3.21,B,Miscellaneous,33.3324,-82.7878,GA,4/17/1995,4/17/1995,Apr,4/17/1995 14:00,4/17/1995 16:29,0 days 00:00:00.000000000,3/18/1995,1995,Mar,722170,108126.5897,3813,1942,2005,16,0.1,722170-03813-1995.gz,16.83679599,16.74952607,18.84040404,0,2.655764411,2.631279621,2.913636364,0,64.60025707,65.71604938,70.74358974,0,1,1,1,0,0.14204816460062974,0,South,Other/Unknown,Forest,0
NA,12,C,Miscellaneous,34.035809,-85.587005,AL,10/1/2008,10/1/2008,Oct,10/1/2008 11:16,10/1/2008 13:00,0 days 00:00:00.000000000,9/1/2008,2008,Sep,722285,46452.9035,3896,2006,2020,16,1,722285-03896-2008.gz,22.4473953,19.77097506,18.45307443,0,1.959601634,1.699546485,1.213592233,0,76.32607541,73.84046243,73.27574751,0,1,0,0,0,0.16668262844417026,0,South,Other/Unknown,Forest,1
NA,3,B,Campfire,60.63333333,-149.8666667,AK,7/25/1993,7/26/1993,Jul,7/25/1993 19:30,7/26/1993 21:30,1 days 00:00:00.000000000,6/25/1993,1993,Jun,999999,33339.0508,26563,1948,1999,0,0.1,999999-11641-1993.gz,27.9375,27.73861111,27.89345238,28.5875,4.499027778,4.2361111110000005,4.169047619,5.591666667,76.87361111,77.36388889,78.60119048,74.83333333,0,0,0,0,0.8131841418650352,1,West,Recreational,Tundra/Barren,0
SWR-20150130-003,5,B,Debris Burning,30.421887,-87.455065,AL,1/30/2015,1/30/2015,Jan,NA,NA,0 days 00:00:00.000000000,12/31/2014,2014,Dec,722225,15478.7079,3855,2001,2020,12,0.1,722225-03855-2014.gz,8.742857143,0,0,0,3.647619048,0,0,0,81.95238095,0,0,0,0,0,0,0,0.18619212824493148,0,South,Debris Burning,Shrubland,0
MANNING,74,C,Lightning,48.2225,-104.8,MT,4/23/2014,4/23/2014,Apr,4/23/2014 3:14,4/23/2014 5:00,0 days 00:00:00.000000000,3/24/2014,2014,Mar,999999,42443.4107,94059,2006,2019,15,1,999999-04126-2014.gz,5.283203895,8.244791667000001,8.437549602999999,0,3.4161335189999997,3.5961111110000004,3.464285714,0,0,0,0,0,0,0,0,0,0.3405522868801969,0,West,Natural,Forest,1
RIVER BEND,11,C,Lightning,39.8358,-119.3694,NV,6/1/2012,6/6/2012,Jun,6/1/2012 17:22,6/6/2012 20:00,5 days 00:00:00.000000000,5/2/2012,2012,May,724880,52090.23562,23185,1942,2020,0,1,724880-23185-2012.gz,16.37826667,16.30575916,13.88586957,20.32945736,3.240320427,3.540837696,3.341304348,4.493023256,30.51802403,36.89005236,46.84782609,33.10077519,1,1,1,0,0.48798115885508553,5,West,Natural,Tundra/Barren,1
NA,3,B,Missing/Undefined,33.42916667,-79.4625,SC,2/24/1996,2/24/1996,Feb,NA,2/24/1996 12:15,0 days 00:00:00.000000000,1/25/1996,1996,Jan,747910,56660.22843,99999,1941,2020,16,0.1,747910-13717-1996.gz,7.476557864,9.879213483,9.032727273,0,3.707578009,3.720224719,2.912727273,0,66.65443425,64.03539823,73.62162162,0,0,0,0,0,0.11251335300678345,0,South,Other/Unknown,Forest,0
MAPLETON,1.5,B,Debris Burning,46.73333324,-68.14999994,ME,4/30/1992,4/30/1992,Apr,4/30/1992 17:27,4/30/1992 18:20,0 days 00:00:00.000000000,3/31/1992,1992,Mar,727130,9475.367212,14604,1942,1999,15,0.1,727130-14604-1992.gz,3.203856749,5.154716981,3.609195402,0,3.899173554,2.860377358,2.8908045980000003,0,58.43250689,57.52201258,61.18390805,0,0,0,0,0,0.00920491727472883,0,Northeast,Debris Burning,Forest,0
NA,7.5,B,Equipment Use,46.96074203,-94.91434327,MN,4/29/2014,4/29/2014,Apr,4/29/2014 15:55,4/29/2014 16:45,0 days 00:00:00.000000000,3/30/2014,2014,Mar,727453,13454.97294,94967,2006,2020,15,0.1,727453-94967-2014.gz,2.014959839,2.51877551,3.187132353,0,4.7222897669999995,4.856846473,4.686842105,0,70.31285552,66.75714286,78.80882353,0,1,1,1,0,0.2467237571053136,0,Midwest,Infrastructure,Forest,1
7.72014E+12,11,C,Campfire,31.664870500000003,-90.2213171,MS,1/21/2014,1/21/2014,Jan,1/21/2014 8:54,1/21/2014 10:57,0 days 00:00:00.000000000,12/22/2013,2013,Dec,720932,18963.42801,317,2011,2018,12,1,720932-00317-2013.gz,6.270949721,0,0,0,1.643296089,0,0,0,78.57062147,0,0,0,0,0,0,0,0.2105037486595935,0,South,Recreational,Shrubland,1
NA,3,B,Debris Burning,31.7389,-84.9002,GA,10/15/1996,10/15/1996,Oct,10/15/1996 14:50,10/15/1996 15:32,0 days 00:00:00.000000000,9/15/1996,1996,Sep,722268,70106.299,13839,1935,2020,12,0.1,722268-93843-1996.gz,20.40985915,18.16897507,16.93251534,0,3.656073446,4.164542936,3.585276074,0,75.79936809,75.00666667,67.66242038,0,0,0,0,0,0.16209940234821563,0,South,Debris Burning,Shrubland,0
NA,20,C,Debris Burning,33.072365999999995,-85.498233,AL,10/22/2010,10/22/2010,Oct,NA,NA,0 days 00:00:00.000000000,9/22/2010,2010,Sep,747807,40745.0944,99999,2006,2020,16,1,747807-03821-2010.gz,15.95457374,15.85185185,14.06746032,0,1.462622721,1.12960251,1.219545455,0,49.54642857,44.9706499,43.13100437,0,0,0,0,0,0.166531774959344,0,South,Debris Burning,Forest,1
LITTLE FLATS,59,C,Lightning,43.59333333,-104.04138890000002,SD,7/25/2012,7/26/2012,Jul,7/25/2012 15:00,7/26/2012 18:00,1 days 00:00:00.000000000,6/25/2012,2012,Jun,726514,37583.636419999995,99999,2006,2020,9,1,726514-94032-2012.gz,21.61246914,22.89514825,23.2273743,19.98148148,2.773703704,2.8237196769999997,2.8094972069999997,3.066666667,52.93718593,48.04043127,52.25139665,65.66666667,1,1,1,1,0.33434092444865593,1,Midwest,Natural,Tundra/Barren,1
NA,2,B,Debris Burning,33.274805,-88.12513,AL,2/25/2008,2/25/2008,Feb,2/25/2008 15:09,2/25/2008 15:38,0 days 00:00:00.000000000,1/26/2008,2008,Jan,723307,46834.614010000005,53893,2006,2020,16,0.1,723307-53893-2008.gz,7.403800475,7.693474962000001,7.643533122999999,0,2.978139905,3.070030581,2.905079365,0,68.75,70.45061728,71.57741935,0,0,0,0,0,0.1901929935551447,0,South,Debris Burning,Forest,0
COLD SPRINGS,32,C,Missing/Undefined,43.0682,-115.39524,ID,7/18/2012,7/18/2012,Jul,7/18/2012 4:02,7/18/2012 12:15,0 days 00:00:00.000000000,6/18/2012,2012,Jun,726815,38483.97794,24106,1973,2020,9,1,726815-24106-2012.gz,23.86449468,26.27967914,26.07457627,0,4.940824468,4.980213904,4.75480226,0,32.16688919,34.85175202,39.91428571,0,1,1,1,0,0.4464501630781812,0,West,Other/Unknown,Tundra/Barren,1
NA,2.63,B,Debris Burning,42.79684597,-74.64674953,NY,5/7/2001,5/7/2001,May,5/7/2001 14:41,5/7/2001 14:41,0 days 00:00:00.000000000,4/7/2001,2001,Apr,744994,57281.04317,4741,2000,2003,4,0.1,744994-99999-2001.gz,12.76744186,17.16393443,20.76,0,3.768627451,3.594262295,3.09,0,47.675,40.45,34.84,0,0,0,0,0,0.06569240998128545,0,Northeast,Debris Burning,Grassland,0
NA,11,C,Lightning,33.6334,-109.624,AZ,8/7/1994,8/8/1994,Aug,8/7/1994 10:50,8/8/1994 20:00,1 days 00:00:00.000000000,7/8/1994,1994,Jul,723747,78404.54419,99999,1990,2020,16,1,723747-99999-1994.gz,25.83544974,25.64421053,26.53043478,25.7,4.585714286,4.3,4.369565217,2.383333333,32.70786517,38.64772727,34.97727273,33,1,0,0,0,0.393774909527161,1,West,Natural,Forest,1
NEAL,5,B,Miscellaneous,39.711042,-121.666878,CA,6/13/2006,6/13/2006,Jun,6/13/2006 12:23,6/13/2006 17:00,0 days 00:00:00.000000000,5/14/2006,2006,May,724973,19790.821180000003,99999,2000,2020,0,0.1,724973-93203-2006.gz,15,15,0,0,2.1,2.1,0,0,94,94,0,0,0,0,0,0,0.5115532156437064,0,West,Other/Unknown,Tundra/Barren,0
DEER CREEK,2,B,Lightning,45.88444444,-102.6827778,SD,7/18/2006,7/18/2006,Jul,7/18/2006 5:40,7/18/2006 8:00,0 days 00:00:00.000000000,6/18/2006,2006,Jun,727584,14951.16169,99999,1959,2020,15,0.1,727584-94038-2006.gz,22.35731225,25.0832,27.25966851,0,4.2177865610000005,4.311733333,4.8,0,47.36737401,39.68266667,33.99447514,0,1,1,0,0,0.32059641703740915,0,Midwest,Natural,Forest,0
BUTCHER,30,C,Miscellaneous,33.60277778,-111.51666670000002,AZ,5/15/1999,5/16/1999,May,5/15/1999 16:00,5/16/1999 17:00,1 days 00:00:00.000000000,4/15/1999,1999,Apr,722786,36374.4449,23104,1988,2005,16,1,722786-23104-1999.gz,24.56375839,24.29054054,27.67647059,27.9,4.037583893,3.716216216,4.176470588,4.28,23.98993289,24.18243243,19.39705882,21.8,0,0,0,0,0.4125109188606215,1,West,Other/Unknown,Forest,1
FY2011-BIBB-009,3,B,Debris Burning,32.865256699999996,-83.81834979,GA,2/17/2011,2/17/2011,Feb,2/17/2011 16:10,2/17/2011 16:30,0 days 00:00:00.000000000,1/18/2011,2011,Jan,722175,32896.376000000004,99999,2006,2020,12,0.1,722175-13860-2011.gz,6.776857887999999,6.4118294360000005,7.052991453,0,2.209191656,2.658596974,2.378632479,0,75.10456853,73.40462428,65.60091743,0,1,1,1,0,0.15158152944001402,0,South,Debris Burning,Shrubland,0
NA,1.66,B,Arson,42.94298469,-77.34164998,NY,4/19/2009,4/19/2009,Apr,4/19/2009 11:06,4/19/2009 11:06,0 days 00:00:00.000000000,3/20/2009,2009,Mar,725290,33477.29911,14768,1987,2018,4,0.1,725290-14768-2009.gz,4.749641026,4.460970464,6.721428571000001,0,4.7711794869999995,5.587974684,4.335204082,0,62.16561181,59.93133047,44.08163265,0,1,1,0,0,0.08904172990896098,0,Northeast,Arson,Grassland,0
NA,2,B,Lightning,46.21333333,-114.855,ID,8/1/1992,8/13/1992,Aug,8/1/1992 14:09,8/13/1992 9:00,12 days 00:00:00.000000000,7/2/1992,1992,Jul,726774,54535.58836,99999,1990,2005,9,0.1,726774-99999-1992.gz,21.34262295,21.43584906,23.13225806,23.10740741,2.545901639,2.5169811319999997,2.625806452,2.622222222,42.70491803,43.67924528,38.451612899999994,33.44444444,0,0,0,0,0.4401173502267215,12,West,Natural,Tundra/Barren,0
GREEK SPRING,2,B,Lightning,40.7783,-115.0331,NV,4/23/2006,4/23/2006,Apr,4/23/2006 14:24,4/23/2006 20:00,0 days 00:00:00.000000000,3/24/2006,2006,Mar,725825,64033.94241,24121,1942,2020,15,0.1,725825-24121-2006.gz,5.655288986,6.86635514,5.707729468999999,0,3.871646674,3.2654205610000004,3.192753623,0,66.46710526,62.90140845,60.5776699,0,1,1,1,0,0.44368632970066346,0,West,Natural,Forest,0
TH1702,3,B,Arson,47.9944,-98.9962,ND,5/12/1996,5/12/1996,May,5/12/1996 16:55,5/12/1996 17:30,0 days 00:00:00.000000000,4/12/1996,1996,Apr,727575,119198.2195,94925,1992,2005,15,0.1,727575-94925-1996.gz,4.733333333,5.806111111,6.738095238,0,5.322253129,4.487465181,4.80239521,0,64.76216968,59.47353760000001,63.76047904,0,1,1,1,0,0.2849544521224403,0,Midwest,Arson,Forest,0
LENA,10,C,Powerline,34.2586,-98.3586,OK,12/5/2005,12/5/2005,Dec,12/5/2005 15:30,12/5/2005 21:00,0 days 00:00:00.000000000,11/5/2005,2005,Nov,723528,58494.67747,99999,1973,2020,16,1,723528-99999-2005.gz,11.36863824,9.156756757,6.114457831,0,4.980275862,5.069836957,5.837349398,0,48.74444444,48.62568306,44.18674699,0,0,0,0,0,0.2845486139453637,0,South,Infrastructure,Forest,1
NA,50,C,Debris Burning,37.140809999999995,-87.39471,KY,12/8/2008,12/8/2008,Dec,12/8/2008 17:45,12/8/2008 17:45,0 days 00:00:00.000000000,11/8/2008,2008,Nov,722072,57394.08137000001,3894,2006,2020,0,1,722072-03894-2008.gz,4.884714747,3.588469602,0.953846154,0,3.147578041,3.177148847,3.699145299,0,72.6991342,73.77148847,74.34615385,0,1,1,1,0,0.18116758098782615,0,South,Debris Burning,Tundra/Barren,1
ROCK MESA,12,C,Lightning,36.7272,-106.7098,NM,8/3/1993,8/4/1993,Aug,8/3/1993 16:58,8/4/1993 21:30,1 days 00:00:00.000000000,7/4/1993,1993,Jul,723675,21478.48097,99999,1973,1995,0,1,723675-99999-1993.gz,10.290625,9.113333333,10.82857143,10,2.343333333,2.478571429,2.95,2.5,79.76666667,82.35714286,83.5,60,0,0,0,0,0.363291927341596,1,West,Natural,Tundra/Barren,1
TIOCANO,20,C,Arson,26.2031,-97.80576,TX,3/11/2001,3/12/2001,Mar,3/11/2001 6:00,3/12/2001 12:00,1 days 00:00:00.000000000,2/9/2001,2001,Feb,722505,15414.890630000002,12904,1999,2005,12,1,722505-99999-2001.gz,18.95539906,18.96323529,17.35714286,22.85714286,6.083687942999999,5.708910891,4.678313253,6.832142857000001,77.63650307,77.76557864,71.92948718,82.96428571,1,1,0,0,0.28568638160357707,1,South,Arson,Shrubland,1
FRALEY ACRES,5,B,Debris Burning,35.52283333,-80.28883333,NC,3/10/2013,3/10/2013,Mar,3/10/2013 17:46,3/10/2013 18:20,0 days 00:00:00.000000000,2/8/2013,2013,Feb,722148,17157.57315,63824,2006,2020,15,0.1,722148-63824-2013.gz,5.0771774569999994,4.841395349,4.523847695,0,2.107596154,2.2575,2.483229814,0,68.0168798,65.98008386,58.906639,0,1,1,1,0,0.1184561817248122,0,South,Debris Burning,Forest,0
RUBBLE,5,B,Miscellaneous,35.94055556,-81.67,NC,2/27/2007,2/27/2007,Feb,2/27/2007 12:30,2/27/2007 16:20,0 days 00:00:00.000000000,1/28/2007,2007,Jan,723148,14295.36244,63859,1973,2010,15,0.1,723148-63859-2007.gz,2.512459372,3.719101124,7.376657825,0,2.424593716,2.281910112,2.474801061,0,43.67814114,47.67475728,43.62865497,0,0,0,0,0,0.130439233763483,0,South,Other/Unknown,Forest,0
NA,2,B,Debris Burning,40.08214188,-96.95318604,NE,4/2/2011,4/2/2011,Apr,4/2/2011 13:03,4/2/2011 13:44,0 days 00:00:00.000000000,3/3/2011,2011,Mar,725515,29635.54372,94947,2006,2020,14,0.1,725515-94947-2011.gz,4.795581395,6.1406162459999996,2.423694779,0,4.454837209,4.431652661,3.510441767,0,72.53969849,72.04475983,79.3275,0,1,1,0,0,0.26809200248776555,0,Midwest,Debris Burning,Forest,0
SADDLE,10,C,Equipment Use,33.71888889,-117.4336111,CA,6/19/2005,6/19/2005,Jun,6/19/2005 15:00,6/19/2005 15:05,0 days 00:00:00.000000000,5/20/2005,2005,May,999999,28348.46653,93101,2004,2019,16,1,999999-94943-2005.gz,17.26643741,18.41693989,18.90892857,0,5.236225895,5.371780822000001,5.883928571,0,74.98133748,78.27272727,78.2962963,0,0,0,0,0,0.4717474792773386,0,West,Infrastructure,Forest,1
FY2002-WAYNE-061,2.4,B,Arson,31.7552,-81.9551,GA,3/20/2002,3/20/2002,Mar,3/20/2002 16:15,3/20/2002 16:15,0 days 00:00:00.000000000,2/18/2002,2002,Feb,722090,39382.46876,99999,1945,2020,12,0.1,722090-99999-2002.gz,15.16734104,17.28181818,20.36272727,0,3.599421965,3.509569378,3.725454545,0,57.21034483,59.9127907,63.3902439,0,1,1,1,0,0.13575138824534827,0,South,Arson,Shrubland,0
NA,2,B,Debris Burning,41.54831155,-73.81364782,NY,5/4/2006,5/4/2006,May,5/4/2006 17:08,5/4/2006 17:08,0 days 00:00:00.000000000,4/4/2006,2006,Apr,725036,9573.205895,99999,1973,2020,15,0.1,725036-14757-2006.gz,10.23001159,11.28184019,11.61802326,0,2.8650057939999996,3.015012107,3.011046512,0,61.65153538,60.30434783,51.22619048,0,1,1,0,0,0.05897628511774333,0,Northeast,Debris Burning,Forest,0
SLEEPER,3,B,Lightning,37.51777778,-119.4,CA,10/1/1999,10/3/1999,Oct,10/1/1999 13:00,10/3/1999 17:00,2 days 00:00:00.000000000,9/1/1999,1999,Sep,999999,45798.84033,53150,1948,2005,0,0.1,999999-94041-1999.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4894419715837088,2,West,Natural,Tundra/Barren,0
ADAMS ROAD MULTIPLE,10,C,Arson,34.81005,-80.07001667,NC,4/16/2012,4/16/2012,Apr,4/16/2012 19:45,4/16/2012 23:22,0 days 00:00:00.000000000,3/17/2012,2012,Mar,720605,15075.87972,197,2009,2020,16,1,720605-00197-2012.gz,16.29403509,15.39906103,14.25502008,0,2.2490526319999997,2.178685446,2.318273092,0,58.85054773,59.834224600000006,51.91144708,0,0,0,0,0,0.11696470310108364,0,South,Arson,Forest,1
